Date,Hour,Load,Solar,Wind,Net Load,Renewables,Large Hydro,Nuclear,Imports,Thermal,Local Curtailment,System Curtailment,Batteries,Emissions (mTCO2/h),LMP_NP15,LMP_SP15,LMP_ZP26,ANL,,
1/1/2025,1,21768.58512,0,797.4559222,20971.1292,2203.033437,2033.906414,2274.383354,6375.14,8882.119401,0,0,1435.25,6079,42.15472,41.35992,41.20665,15257.26192,,
1/1/2025,2,21111.89339,0,625.6504693,20486.24292,2030.810292,1982.977177,2271.433041,6123.823333,8702.86333,0,0,1504.25,5959,42.20734,41.38941,41.2671,14826.67288,,
1/1/2025,3,20358.82147,0,493.0093701,19865.8121,1883.32625,1983.374654,2270.867207,5892.137778,8329.135029,0,0,1047.5,5934,41.85056,41.17314,41.03231,14221.25336,,
1/1/2025,4,19926.847,0,386.9105083,19539.93649,1775.862675,1982.879383,2270.447985,6025.476667,7872.157517,0,0,539.9166667,5993,41.39496,40.83716,40.54041,13897.65696,,
1/1/2025,5,19916.7272,0,370.6978346,19546.02937,1768.305482,1991.408546,2270.181666,6207.235556,7679.590613,0,0,301.6666667,6170,42.16713,41.51501,41.20029,13886.83151,,
1/1/2025,6,20239.13572,0,293.087632,19946.04809,1711.310351,2099.607188,2271.147404,6098.081111,8058.965204,0,0,466.8333333,6132,42.18,41.66169,41.16568,14157.07078,,
1/1/2025,7,20807.51857,5.381906278,205.3305289,20596.80613,1633.449276,2177.492523,2272.006457,6021.036667,8703.561235,0,0,958.0833333,6114,42.43256,42.02276,41.41611,14724.57031,,
1/1/2025,8,21657.07255,2649.851121,249.0937991,18758.12763,4320.868064,2013.84953,2271.400848,6214.963333,6835.970552,0,0,14.58333333,5954,38.18,38.48371,38.34299,13050.95411,,
1/1/2025,9,23420.19447,9691.846003,203.2134175,13525.13505,11311.62742,1561.756792,2271.114433,4917.588889,3358.096946,0,0,-2996.75,4140,31.77,26.36094,24.79742,8275.695825,,
1/1/2025,10,24822.96049,13354.82529,225.9629279,11242.17228,14974.09781,1222.503346,2271.032078,3961.207778,2394.118099,0,0,-6031.083333,3247,31.87223,22.95627,19.60634,6355.327256,,
1/1/2025,11,23878.68792,13685.65652,295.3270319,9897.70437,15374.91755,1113.608125,2270.580833,2922.792222,2196.793171,1.538333225,0,-6054.083333,2609,30.50089,22.50321,19.65094,5119.581412,,
1/1/2025,12,23299.70342,13217.05236,404.7844153,9677.866642,15016.92371,1035.372828,2270.643137,2734.967778,2241.785038,0,0,-5987.583333,2520,27.46248,21.37186,21.30338,4976.763745,,
1/1/2025,13,23603.19466,13371.84952,815.3712078,9415.973934,15575.45329,1039.070183,2269.861554,3089.994444,1628.810583,6.249999873,0,-6273.916667,2678,24.94401,19.94409,18.98962,4718.809633,,
1/1/2025,14,23232.11206,13413.15275,1129.942409,8689.016896,15933.18883,1002.11526,2270.023026,2355.735556,1671.068037,330.7720378,0,-5619.416667,2399,23.28458,19.95329,18.76744,4026.784944,,
1/1/2025,15,22726.49681,11710.87267,1272.371519,9743.252621,14372.63738,1082.288491,2269.331878,2752.811516,2249.422206,1385.640425,0,-3603.166667,2649,28.06569,21.23309,20.19823,5002.239061,,
1/1/2025,16,21598.84968,8270.252654,1170.329304,12158.26772,10828.02976,1490.440502,2268.24679,3678.862222,3333.282753,551.2219777,0,-707.4166667,3190,32.39461,31.87551,29.71476,7012.132628,,
1/1/2025,17,23013.67353,1354.701228,1013.113734,20645.85857,3763.812211,1915.2755,2267.782277,7116.65,7950.135882,0,0,2797.416667,5472,46.95426,44.57175,43.83167,15066.80354,,
1/1/2025,18,24706.53131,13.93867737,1206.798459,23485.79417,2644.602521,2232.3688,2268.877456,7708.053333,9852.623745,0,0,4900.083333,6217,47.02741,45.86494,44.16419,17560.68253,,
1/1/2025,19,24870.96777,0,1327.158994,23543.80878,2705.429303,2682.428325,2269.233986,7856.372222,9357.51432,0,0,4436,6319,46.31712,45.62168,43.97594,17213.87616,,
1/1/2025,20,24637.42878,0,1483.244239,23154.18455,2779.200927,2766.352193,2269.27993,8192.773333,8629.816407,0,0,3640.833333,6443,46.10823,45.49087,43.7106,16822.59573,,
1/1/2025,21,24184.06469,0,1554.460629,22629.60406,2852.881105,2740.776364,2270.258566,8028.478889,8291.666651,0,0,3082.75,6419,46.10606,45.42899,43.84641,16320.14866,,
1/1/2025,22,23817.65508,0,1541.083081,22276.572,2887.742433,2596.612525,2272.394253,8349.982222,7710.92882,0,0,2509.333333,6558,45.56278,45.3783,43.67585,16060.90587,,
1/1/2025,23,22709.55272,0,1476.70899,21232.84373,2823.75342,2259.04436,2276.023223,8470.204444,6880.508352,0,0,1709.333333,6616,46.09088,44.71941,43.96296,15350.73172,,
1/1/2025,24,21489.90147,0,1570.376548,19919.52492,2951.639762,2129.626679,2274.689351,7868.961111,6264.989183,0,0,950.6666667,6424,45.09415,42.05664,43.26337,14133.94568,,
1/2/2025,1,20821.21343,0,1571.666272,19249.54716,2954.248572,1964.68779,2273.865774,7527.871111,6100.552891,0,0,334.8333333,6439,43.05436,41.56954,41.76037,13628.41129,,
1/2/2025,2,20246.29241,0,1479.607746,18766.68467,2877.36741,1950.058865,2272.419222,7481.53,5664.914966,0,0,240.1666667,6223,42.04656,40.65756,40.77397,13146.44691,,
1/2/2025,3,19700.92964,0,1508.905586,18192.02405,2899.881086,1956.298255,2273.285416,7380.336667,5191.122301,0,0,-23.91666667,6110,40.86144,39.94135,39.87513,12571.46488,,
1/2/2025,4,19905.54666,0,1506.847822,18398.69884,2895.448802,1947.506507,2273.005653,7305.602222,5483.982785,0,0,-300,6174,40.54074,39.98044,39.77263,12789.5857,,
1/2/2025,5,20252.70283,0,1413.343572,18839.35926,2790.568232,1934.710123,2272.013334,7347.107778,5908.316869,0,0,173.8333333,6238,43.04523,42.25891,41.97391,13255.41114,,
1/2/2025,6,21572.87011,0,1242.411088,20330.45902,2629.647809,1798.88945,2270.88514,7390.028889,7483.408361,0,0,1312.25,6320,47.30216,46.55781,46.09162,14873.44771,,
1/2/2025,7,23366.73734,12.75893999,1284.319191,22069.65921,2686.264791,2124.507516,2271.520736,6683.021556,9601.442735,0,0,2953.416667,6383,52.78097,52.05364,51.73708,16284.4443,,
1/2/2025,8,24872.0041,2711.932971,1137.683922,21022.38721,5233.786502,1924.443762,2271.59025,6923.057778,8519.122133,0,0,1980.916667,6469,50.66561,47.42807,48.06982,15442.18359,,
1/2/2025,9,26744.9359,10642.68099,826.7526507,15275.50226,12850.06239,1582.452423,2271.401568,5675.675556,4365.349516,15.0731843,0.392540091,-2533.5,5122,38.92342,31.5135,32.98877,10041.01952,,
1/2/2025,10,27473.09113,14246.31568,1008.921139,12217.85431,16614.92319,1074.590334,2270.666128,4434.953333,3077.953921,121.4412148,0,-5366.166667,3925,34.61322,27.13704,26.74527,7512.911478,,
1/2/2025,11,26657.0217,14433.24103,1116.084148,11107.69652,16904.63372,1043.141345,2271.043082,3783.228889,2654.98956,248.9394656,0,-5844.916667,3446,32.46675,27.24743,26.48,6438.203553,,
1/2/2025,12,26646.92293,13950.3234,1270.62163,11425.9779,16563.21229,1045.516687,2272.198182,4043.91,2722.082927,244.4004512,0,-6642.75,3529,32.24537,27.58687,27.85925,6765.995771,,
1/2/2025,13,26032.87204,14059.94486,1328.550663,10644.37651,16736.3647,937.537707,2272.602886,3460.535556,2625.831395,239.3865526,0,-6453.916667,3317,31,26.10476,25.33694,6086.366747,,
1/2/2025,14,25585.73533,14458.21176,1172.776136,9954.747436,16966.45664,928.7214249,2271.165306,2652.367778,2767.031623,173.5772291,0,-5485.333333,2922,28.88526,25.23852,24.41087,5419.391959,,
1/2/2025,15,25078.60621,14066.41058,1054.915565,9957.280066,16436.67804,958.9542292,2270.257533,2413.024444,2999.701163,379.4176676,0,-4146.083333,2856,30.69754,26.30279,25.90386,5412.716408,,
1/2/2025,16,23510.5697,9288.764373,885.0576316,13336.7477,11473.929,1450.213321,2268.946322,3706.537778,4610.956107,240.0166217,2.411666224,-484.5,3482,36.1678,33.18,33.17246,8317.481057,,
1/2/2025,17,24916.04314,1529.380365,833.2709232,22553.39186,3694.48528,2054.40414,2268.489987,7112.441111,9786.255281,0.481083384,0,3482.416667,5920,47.89324,46.148,45.84298,16898.66373,,
1/2/2025,18,26687.07847,83.67063243,914.9636236,25688.44421,2331.749061,2473.46205,2268.04553,7259.205556,12354.59574,0,0,5349.333333,6712,48.51429,46.543,46.4189,19613.82183,,
1/2/2025,19,26451.63545,0,1007.407862,25444.22759,2382.773519,2747.813634,2268.026751,7522.107778,11530.92874,0,0,4689,6836,48.12516,46.31259,46.17952,19053.02155,,
1/2/2025,20,26083.00575,0,1008.05824,25074.94751,2422.492198,2711.028349,2267.794166,7232.157778,11449.54192,0,0,4356.916667,6801,47.23462,46.0084,45.69325,18681.69104,,
1/2/2025,21,25628.02485,0,1105.100097,24522.92475,2505.058611,2745.787732,2269.308721,7773.683333,10334.18666,0,0,3080,7019,47.12023,45.79421,45.78828,18107.86979,,
1/2/2025,22,24999.45171,0,1085.888306,23913.5634,2483.887535,2652.952439,2270.46561,7869.768889,9722.369116,0,0,2375.5,7155,46.0422,45.26134,45.03887,17592.14613,,
1/2/2025,23,23676.61593,0,1112.452204,22564.16373,2509.482275,2291.117405,2271.39111,7623.998889,8980.618343,0,0,1672.083333,7122,46.0031,44.75433,44.89921,16604.62514,,
1/2/2025,24,22454.38248,0,1048.387799,21405.99468,2426.515036,2224.36436,2270.85261,7532.296667,8000.319267,0,0,538.5833333,7023,43.69754,42.85205,42.99447,15532.65047,,
1/3/2025,1,22573.1857,0,1097.334783,21475.85092,2461.801859,2102.320225,2270.859998,7755.76,7982.445624,0,0,-225.25,7034,45.36549,44.72065,44.80734,15738.20362,,
1/3/2025,2,22380.63375,0,963.3319022,21417.30185,2322.097237,1822.656271,2270.022223,7996.642222,7969.210402,0,0,-963.4166667,7154,42.76993,42.31206,42.34364,15965.85802,,
1/3/2025,3,21631.95249,0,895.7412094,20736.21128,2258.902603,1765.9326,2269.198665,7681.655556,7656.263022,0,0,-1118.166667,6918,42.49404,42.26325,42.12081,15337.91862,,
1/3/2025,4,21307.39645,0,609.4007177,20697.99573,1988.151467,1733.872027,2269.213431,7427.801111,7888.359495,0,0,-1175.166667,6810,42.4662,42.37899,42.20024,15316.15953,,
1/3/2025,5,21211.97815,0,562.6791958,20649.29896,1943.799607,1783.338721,2268.763932,7203.518889,8012.553233,0,0,-851.4166667,6736,44.13404,44.03586,43.495,15216.07589,,
1/3/2025,6,22002.75417,0,598.8480424,21403.90613,1980.941661,1683.867431,2268.285905,7187.177778,8882.49935,0,0,247.6666667,6767,47.80737,47.85216,47.17729,16069.65917,,
1/3/2025,7,23713.97283,4.018904862,591.2842178,23118.66971,1980.851009,1770.431288,2269.018754,7068.29636,10625.37272,0,0,2045.75,6650,51.11171,50.65723,50.24346,17693.67178,,
1/3/2025,8,24581.34275,1400.933804,658.0427401,22522.3662,3436.510294,1769.59448,2268.739388,7059.073333,10047.40285,0,0,2107.916667,6684,53.09216,51.61281,51.59107,17106.49859,,
1/3/2025,9,25214.66185,5367.139846,793.1140339,19054.40797,7534.445721,1601.046002,2269.242415,5641.357778,8168.570367,0,0,-19,6127,48.59677,44.90479,45.29593,13809.92771,,
1/3/2025,10,25930.03874,6958.886204,1033.601149,17937.55139,9368.003469,1427.839528,2269.732098,5504.997778,7359.46288,0,0,-937.25,5928,48.8314,40.78728,42,12864.46365,,
1/3/2025,11,26240.62652,8869.044343,1271.31403,16100.26814,11499.38818,1351.655792,2269.49722,5213.166667,5906.915657,0,0,-2099.75,5334,44.52956,37.37201,37.23761,11120.08533,,
1/3/2025,12,27373.14263,10562.57643,1782.036769,15028.52943,13695.52194,1282.507504,2269.246056,5412.225556,4713.632173,3.609637109,0,-3562.25,5002,44.04707,36.94219,36.85985,10125.86713,,
1/3/2025,13,26796.96903,10731.73509,2502.928967,13562.30498,14589.26951,1067.116155,2269.244152,4686.328889,4185.031201,9.49608374,8.963333562,-4210.416667,4674,40.36987,34.5681,34.38195,8871.339213,,
1/3/2025,14,26444.49873,10095.06334,2650.135717,13699.29966,14091.74586,934.5331844,2269.130294,4738.502222,4410.567866,9.58091638,0,-3732.583333,4567,40.5,33.94147,33.56476,9149.089392,,
1/3/2025,15,26194.99146,9115.377326,2695.486972,14384.12716,13161.23772,1010.651874,2270.256895,5147.612222,4605.224292,0.503333353,0,-3461.833333,4908,40.85452,34.36823,34.71227,9752.844971,,
1/3/2025,16,24791.99952,5667.895696,2803.847425,16320.2564,9819.26996,1467.709971,2268.853251,5880.148889,5356.027081,0,0,-1345.25,5124,44.20799,40.72501,40.86008,11236.16634,,
1/3/2025,17,25041.03437,853.1982668,3001.399417,21186.43669,5240.210512,2069.780849,2266.330153,7654.05,7810.641107,0,0,1798.333333,6160,47.75463,46.12568,45.90854,15464.71286,,
1/3/2025,18,26623.71625,0,3815.180187,22808.53607,5211.571586,2659.127152,2265.847527,7638.548889,8848.63096,0,0,2995.25,6552,47.8717,46.30152,46.12841,16487.16999,,
1/3/2025,19,26522.37691,0,4175.786183,22346.59073,5566.724512,2532.927104,2265.891902,7799.253333,8357.571725,0,0,2305.75,6682,44.93938,43.98957,43.48588,16156.83339,,
1/3/2025,20,26376.43687,0,4499.463257,21876.97361,5883.364911,2321.356778,2265.74768,8516.613333,7389.351814,0,0,1254.5,6950,44.09566,42.87562,42.72841,15905.9675,,
1/3/2025,21,25738.42063,0,4678.840208,21059.58042,6060.566131,2184.266502,2267.586096,8465.583333,6760.443964,0,0,942.8333333,6918,43.26677,41.55076,41.79033,15226.0019,,
1/3/2025,22,25289.6765,0,5023.071715,20266.60478,6400.443251,1968.171157,2269.164792,7999.924444,6651.975708,0,0,956.5833333,6710,42.47052,40.45679,40.94477,14651.8973,,
1/3/2025,23,24196.61158,0,4879.716635,19316.89495,6239.950552,1734.961405,2270.497425,7873.595556,6077.638608,0,0,536.5833333,6539,41.28732,38.17572,39.22761,13951.2022,,
1/3/2025,24,23228.897,0,4999.275971,18229.62103,6355.793943,1692.673275,2271.164046,7389.016667,5520.254324,0,0,-340.1666667,6308,39.58113,37.07841,37.85286,12909.26574,,
1/4/2025,1,22416.96089,0,4792.54685,17624.41404,6131.952462,1846.664487,2270.980343,6263.606667,5903.748072,0,0,1396.5,5357,38.81314,38.44694,39.02775,12167.3636,,
1/4/2025,2,22101.35172,0,4573.774986,17527.57673,5897.934123,1811.600782,2270.237305,6801.668889,5319.90965,0,0,1213,5219,40.09875,37.99584,38.58074,12121.57951,,
1/4/2025,3,20893.0313,0,4282.384342,16610.64696,5608.548547,1778.687078,2270.376528,6867.788889,4367.644553,0,0,1012,4971,39.54632,37.37963,38.15875,11235.41915,,
1/4/2025,4,20481.08831,0,4118.185108,16362.9032,5463.366406,1769.994712,2269.796151,7024.897778,3953.015103,0,0,671.25,4980,38.20994,36.16164,36.90347,10977.93104,,
1/4/2025,5,20251.25392,0,3872.123584,16379.13034,5216.257064,1854.880827,2268.92557,7006.584444,3904.586854,0,0,406.1666667,5021,40.2367,38.19069,38.77135,10911.19046,,
1/4/2025,6,20727.06622,0,3578.141466,17148.92476,4921.57543,1695.137456,2267.641388,6968.461111,4874.253606,0,0,849,5061,40.47147,38.68902,39.06457,11842.71195,,
1/4/2025,7,21713.26097,11.73436608,3203.005932,18498.52067,4554.846251,1731.011813,2267.88575,6950.511111,6208.982786,0,0,1761,5045,41.25983,39.46,39.79569,13159.51716,,
1/4/2025,8,22658.46643,2028.268518,3373.608302,17256.58961,6742.122192,1659.084349,2267.249877,6703.247778,5286.765818,0,0,1245.416667,4932,41.2266,38.63435,39.28422,11990.01001,,
1/4/2025,9,25211.03735,9572.661556,4079.579959,11558.79583,14996.13995,1326.823807,2267.028208,4322.537778,2298.512909,49.71074248,0,-3224.416667,3706,27,17.55074,16.14949,6621.045385,,
1/4/2025,10,26109.31125,13436.95237,3830.943724,8841.415152,18614.47569,1077.674825,2268.439862,2418.252222,1730.472469,141.3458361,0,-5842.666667,2565,30.43695,9.56564,5.79034,4148.720873,,
1/4/2025,11,24733.13783,13613.13275,2703.527685,8416.477389,17643.53418,961.9353688,2270.259152,1789.471111,2067.957553,36.18077694,0,-5586.666667,2242,27.06465,7.90987,4.10623,3857.409129,,
1/4/2025,12,23839.31829,13359.87974,2125.148812,8354.289738,16808.07772,933.2176076,2271.185597,1920.918889,1905.888187,56.63849357,0,-5306.583333,2269,25.21,7.53591,4.596,3826.837365,,
1/4/2025,13,23716.89553,12843.97496,2706.072527,8166.848041,16870.76757,925.9367428,2270.931875,1894.656667,1754.595649,445.2691986,0,-5725.333333,2308,22.6154,6.83087,3.42006,3649.259342,,
1/4/2025,14,22966.82308,11698.7206,2867.536013,8400.566472,15884.05722,918.0947382,2271.348247,1884.28,2009.042776,1263.361425,1.472500051,-4674.5,2282,22.60141,6.30351,2.79889,3893.322875,,
1/4/2025,15,23050.95241,11101.34393,2983.987727,8965.620749,15399.67745,933.5038726,2272.00728,2596.406667,1849.355374,295.5454372,0,-3102.416667,2453,26.4111,9.40175,5.50534,4445.763807,,
1/4/2025,16,21729.52609,6330.292904,2583.689681,12815.54351,10234.8846,1438.703274,2270.777584,4146.163333,3638.998596,29.13396327,0.458749937,847.0833333,3128,31.30163,23.92073,22.28574,7785.160632,,
1/4/2025,17,23214.49619,894.8608504,2510.4482,19809.18714,4761.968505,2011.240405,2269.868013,6952.777778,7218.649154,0,0,3879.666667,4846,43.5048,41.18981,41.29922,14171.41927,,
1/4/2025,18,25550.2211,0,2082.79901,23467.42209,3449.81841,2196.08821,2268.922543,7401.638889,10233.7609,0,0,5791.833333,5836,47.46456,45.24486,44.85592,17635.39194,,
1/4/2025,19,25720.04731,0,1869.540734,23850.50658,3237.386068,2582.322725,2268.624292,7997.046667,9634.683897,0,0,4946.583333,6281,46.7664,44.44427,44.42693,17631.71423,,
1/4/2025,20,25403.07491,0,2493.037095,22910.03782,3856.390276,2610.224181,2267.565652,8077.326667,8591.546382,0,0,3539.833333,6421,46.49229,44.68457,44.3412,16668.8948,,
1/4/2025,21,24776.70484,0,3078.375348,21698.32949,4445.25083,2541.440222,2267.424347,7987.107778,7535.481196,0,0,2716.166667,6209,46.42673,44.28024,44.26417,15522.58944,,
1/4/2025,22,24296.21217,0,2659.572925,21636.63924,4011.69566,2390.591043,2269.085415,8059.42,7565.414432,0,0,2702.833333,6355,46.4006,44.10792,44.37587,15624.84005,,
1/4/2025,23,23537.48355,0,2058.527478,21478.95607,3377.052914,2191.845528,2270.598605,8120.602222,7577.383925,0,0,1963.083333,6587,45.75888,43.22987,44.16853,15697.9865,,
1/4/2025,24,22718.89556,0,2002.615722,20716.27983,3322.391407,2070.899672,2271.213995,8344.975556,6709.387917,0,0,866.75,6739,44.43373,43.17414,43.2216,15054.39049,,
1/5/2025,1,22024.28322,0,1871.634375,20152.64884,3184.520546,1928.459164,2271.478031,7879.826667,6760.000575,0,0,847.4166667,6656,42.48483,41.5467,42.20343,14639.82548,,
1/5/2025,2,21335.62515,0,1899.247204,19436.37794,3214.135385,1892.334074,2271.618598,7542.523333,6415.018127,0,0,562.25,6404,42.23799,41.37937,41.87336,13957.53709,,
1/5/2025,3,20453.55399,0,1702.46603,18751.08796,3022.262513,1870.518632,2272.201697,7424.944444,5863.618102,0,0,11.16666667,6268,41.54798,40.61402,41.20612,13288.57115,,
1/5/2025,4,20173.51034,0,1404.410454,18769.09988,2729.63107,1885.835295,2270.223265,7595.635556,5692.176935,0,0,68.58333333,6228,40.90342,40.22189,40.57686,13287.82071,,
1/5/2025,5,20115.85514,0,1550.974189,18564.88095,2877.473711,1865.620624,2268.60196,7561.193333,5542.972329,0,0,84,6227,42.53303,41.77792,41.86685,13104.15885,,
1/5/2025,6,20569.19266,0,1512.995266,19056.19739,2845.080884,1718.618864,2269.081475,7455.618889,6280.785893,0,0,754.3333333,6123,42.59978,41.82044,41.90171,13736.41144,,
1/5/2025,7,21339.62581,11.52818658,1336.65323,19991.44439,2678.764826,1758.053514,2269.913344,7236.053703,7396.846592,0,0,1620.25,6068,43.87828,43.285,42.98663,14632.89413,,
1/5/2025,8,22183.3465,2301.010926,1383.272273,18499.0633,5019.427375,1709.538898,2269.472346,7270.236667,5914.667729,0,0,400.5833333,6111,42.08334,40.07282,40.4248,13184.90788,,
1/5/2025,9,23528.84567,9608.766827,1465.991947,12454.0869,12396.47207,1445.129112,2270.001833,5451.156667,1966.090155,7.469788188,0,-2287.25,4378,28.17746,20.7105,20.03736,7417.242655,,
1/5/2025,10,23702.1059,13012.98774,1613.299248,9075.818908,15958.72263,978.594428,2271.574347,3331.781111,1161.437473,3.462398045,0,-4492.166667,2880,31.44472,7,4.09063,4493.214495,,
1/5/2025,11,23237.34932,13703.79388,1676.432556,7857.122883,16703.6589,962.7671923,2272.838265,2262.044444,1036.023319,20.85419403,0,-5684.666667,2223,30.16117,5.52764,2.1742,3298.084963,,
1/5/2025,12,22789.65717,13944.42053,1609.893005,7235.343633,16876.02739,952.7353069,2273.177153,1816.734444,870.9640454,1.363333384,0,-6239.166667,1903,26.52307,4.83713,6.17845,2687.71732,,
1/5/2025,13,23235.63781,14037.82308,1474.836031,7722.9787,16833.93229,921.8390411,2272.683805,2252.248889,954.9443612,7.130833267,6.003333291,-6967.166667,2085,23.22872,3.15512,1.11915,3207.182674,,
1/5/2025,14,22845.76287,14318.32006,1197.581159,7329.861646,16835.07261,914.4926192,2272.622375,1651.572222,1171.991756,11.68166665,6.328333337,-6112.5,1871,20.56187,0.93233,-1.32748,2823.575266,,
1/5/2025,15,22527.02966,13964.64884,1005.103374,7557.277449,16280.8725,933.2412198,2273.338431,1112.887778,1926.672308,71.71969253,0,-4360.333333,1644,29.89662,5.0208,2.5699,3039.577509,,
1/5/2025,16,21222.15373,9222.541993,827.1857362,11172.426,11370.8892,1523.471005,2272.23689,2156.588889,3898.955625,147.0331087,0.492250255,-391.4166667,2371,33.14932,20.39885,18.94175,6055.556635,,
1/5/2025,17,22502.65309,1680.701258,593.5968419,20228.35499,3636.241426,1980.27355,2270.96786,5309.321111,9305.904351,0,0.173083308,4319.583333,4581,46.67843,44.4233,44.28613,14615.17025,,
1/5/2025,18,24853.10056,0,606.7260221,24246.37454,1972.170828,2210.033671,2271.480848,6704.135556,11695.25308,0,0,5904.25,5835,48.32058,46.52151,45.65856,18399.41521,,
1/5/2025,19,25099.71053,0,644.5574767,24455.15305,2031.337609,2445.401575,2271.23682,7023.776667,11327.95862,0,0,5581.25,6079,46.71002,46.87011,46.65381,18351.73453,,
1/5/2025,20,24965.09496,0,517.9055291,24447.18943,1910.180459,2530.709853,2270.408319,7147.204444,11106.58875,0,0,5428.166667,6010,48.65498,45.63335,45.91098,18253.79633,,
1/5/2025,21,24513.34495,0,514.3779087,23998.96704,1886.971304,2608.261413,2269.598332,7745.907778,10002.60812,0,0,4184.916667,6353,48.47167,45.38959,45.82923,17748.5139,,
1/5/2025,22,24153.98005,0,533.93515,23620.0449,1901.881026,2441.937251,2270.138578,8274.393333,9265.577127,0,0,2916.75,6731,48.10823,44.95082,45.73399,17540.0232,,
1/5/2025,23,22862.97689,0,468.9053222,22394.07157,1837.016043,2403.332019,2271.219243,7966.590783,8384.81736,0,0,1592.833333,6890,47.2221,44.68353,45.47302,16351.40959,,
1/5/2025,24,21785.0751,0,333.4382723,21451.63683,1684.834777,2182.200921,2272.333517,7515.876667,8129.833315,0,0,483.5,6790,45.92301,43.61399,44.47664,15645.70589,,
1/6/2025,1,21501.93447,0,284.4727482,21217.46172,1621.437828,1724.292625,2272.743635,7442.704444,8440.76157,0,0,437.25,6845,43.96872,43.2671,43.47743,15883.46038,,
1/6/2025,2,21242.38516,0,351.4285211,20890.95664,1688.091939,1815.381585,2273.760834,7563.048889,7902.100579,0,0,-10.83333333,6801,43.86993,42.7256,43.33592,15465.1508,,
1/6/2025,3,20349.14711,0,329.7991001,20019.34801,1671.012198,1808.547554,2274.343252,7254.214444,7341.014896,0,0,-234.0833333,6458,43.46286,42.69798,42.92639,14595.24411,,
1/6/2025,4,20036.64582,0,291.8423937,19744.80343,1644.191161,1817.324861,2273.616292,6948.811111,7352.714358,0,0,31.41666667,6164,42.22243,41.59101,41.88792,14301.51351,,
1/6/2025,5,20513.54746,0,326.1599962,20187.38746,1681.860834,1805.920045,2272.328959,6783.641111,7969.798371,0,0,297.5,6275,45.0625,44.16976,44.23751,14753.43762,,
1/6/2025,6,22032.45523,0,606.2194297,21426.2358,1969.58161,1670.674719,2273.957166,7319.894444,8798.356466,0,0,786.9166667,6670,48.30716,47.28942,47.39301,16118.24174,,
1/6/2025,7,24098.4253,12.36528355,944.4393054,23141.62071,2299.070399,1950.175964,2272.869955,7223.298889,10353.01627,0,0,1347.333333,7082,50.19355,49.03,49.12164,17576.30898,,
1/6/2025,8,25921.25965,2551.247962,1065.513417,22304.49827,4959.26382,1898.236571,2271.680192,7173.882222,9618.211148,0,0,725.5,7173,52.72287,48.71193,50.18845,16792.07907,,
1/6/2025,9,26678.44545,10584.25324,1237.716639,14856.47557,13159.61144,1497.979475,2271.097943,3730.511111,6019.232695,124.9401873,5.655333322,-2231.75,4886,40.7721,28.4364,38.13961,9749.756592,,
1/6/2025,10,26504.3544,14437.23638,1861.928681,10205.18935,17627.69325,1214.023687,2271.447442,1642.232222,3748.951648,160.2416143,0,-4321.166667,2877,38.46232,16.74581,23.38431,5391.190021,,
1/6/2025,11,25898.21176,14643.90381,2179.702878,9074.605075,18130.53617,1176.862336,2271.509462,1030.644444,3288.638113,112.7026056,0,-4882.166667,2036,35.45707,14.92796,19.26513,4319.303792,,
1/6/2025,12,25855.26704,14156.72805,2353.743943,9344.795047,17822.54966,1122.594048,2271.456998,1450.73,3187.917991,26.33451545,0,-5784.916667,2135,33.63952,14.05859,18.79896,4638.666334,,
1/6/2025,13,25888.52782,14087.20641,2444.022144,9357.299266,17845.59565,984.5863506,2271.398387,1481.466667,3305.502036,34.96128989,0,-6154.916667,2206,31.74518,12.51915,16.65578,4786.947432,,
1/6/2025,14,25205.12005,13882.75855,2371.078936,8951.282556,17573.48757,929.5239168,2270.716487,1388.955556,3042.416203,131.1217274,0,-5347,2176,31.35149,8.25097,11.51135,4431.392076,,
1/6/2025,15,25077.60347,12656.1592,2404.586653,10016.85761,16386.35051,940.2839207,2270.917249,1992.287778,3487.765495,307.0875523,0,-3703.916667,2412,32.78879,7.9,10.7187,5480.05179,,
1/6/2025,16,24179.78624,8016.30109,2271.30908,13892.17607,11621.64509,1380.272241,2271.958257,2934.262222,5971.640786,171.6779981,10.74749955,-22.08333333,3218,37.1802,20.5084,26.06,8905.910652,,
1/6/2025,17,24847.06263,1539.817365,2042.96555,21264.27972,4960.205669,2012.766593,2271.17832,5754.233333,9848.687417,0,0,3723.416667,5078,47.53482,42.28787,44.89243,15602.91205,,
1/6/2025,18,26872.31958,26.47262721,2152.197319,24693.64963,3552.223501,2204.829927,2270.342695,6452.195556,12392.76598,0,0,5628.416667,5926,49.27894,43.02606,46.33728,18844.92346,,
1/6/2025,19,26883.05351,27.34857969,2320.668938,24535.03599,3734.598445,2579.654993,2269.599833,6958.597778,11340.60249,0,0,4404.166667,6273,49.20112,43.23685,46.06507,18299.20024,,
1/6/2025,20,26673.7506,0,2707.648787,23966.10181,4091.569201,2654.989113,2269.257445,7500.148889,10157.77108,0,0,3097.416667,6487,48.93256,42.74889,45.9399,17657.93484,,
1/6/2025,21,25968.21959,0,3511.288624,22456.93097,4881.561096,2567.819445,2268.879098,7670.942222,8579.027586,0,0,1292.416667,6670,48.93838,41.97044,46.1554,16249.95995,,
